#,catalog,Name,Price 
73588,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Кабель HDMI 1м. 19pin m/m (HD10-SKB-0100.B ) Vers. 2.1, 48GBit/s, 10K (120Hz), 8K (120Hz), 4K2K (240Hz)","154,9"
61175,КОМПЬЮТЕРНАЯ ТЕХНИКА,"KEYBOARD+Mouse SVEN KB-S330C USB, black, влагоустойчивая","138,9"
42372,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Карман внешний с интефейсом USB3.0 для HDD 2.5',SATA (EE2-U3S-2-S)silv","154,9"
42371,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Карман внешний с интефейсом USB3.0 для HDD 2.5',SATA (EE2-U3S-2-R) red","154,9"
77417,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Наушники SONY MDR-E9LP/PC (вкладыши,1.2м, 18-22000Гц, minijack 3.5mm, 16ом) Pink/White","155,8"
77416,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Наушники SONY MDR-E9LPL/LC (вкладыши,1.2м, 18-22000Гц, minijack 3.5mm, 16ом) Blue/White","139,9"
64216,КОМПЬЮТЕРНАЯ ТЕХНИКА,"PATCH CORD UTP CAT.6, 20м. (PP6U-20M) grey","155,8"
75004,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Наушники SONY MDR-E9LPB (вкладыши,1.2м, 18-22000Гц, minijack 3.5mm, 16ом) Black","155,8"
66291,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Наушники SONY MDR-E9LP/HC (вкладыши,1.2м, 18-22000Гц, minijack 3.5mm, 16ом) Graphite/White","155,8"
59604,КОМПЬЮТЕРНАЯ ТЕХНИКА,"MOUSE PAD NATEC TIME ZONE MAXI (NPO-1119) 800х400x2.5mm, black","155,8"
59583,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Микрофон NATEC ASP (NMI-1236) black, 100-16000Hz, Jack 3.5mm, tripod","155,8"
56310,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Переходник (адаптер) SATA3 2,5' в USB3.0 (AUS3-02)","155,8"
83197,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Кронштейн Mikrotik (63481) quickMOUNT PRO LHG, на стену или мачту, Макс. вес 1.5кг, Макс. диаметр мачты 65мм","156,8"
83196,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Кронштейн Mikrotik (63482) quickMOUNT PRO, на стену или мачту, Макс. вес антенны 1.5кг, Макс. диам.мачты 65мм","156,8"
81515,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Наушники с микрофоном Fury Wildcat (NFU-0862) 20-20000Hz, 32Ohm, mJack (2*3.5mm), BLACK/BLUE","141,1"
77859,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Кабель телефонный LANBERG (TC-2CFL-10CC-1000-W) 2-х проводной, CCS многожильный, плоский, белый  (100м/уп)","156,8"
73994,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Кабельный органайзер LANBERG (AK-1205-B) 19', 1U, type B","156,8"
51601,КОМПЬЮТЕРНАЯ ТЕХНИКА,"MOUSE LOGITECH B170 USB/радиокан,3+1кл,Black,1000dpi,1*AA (910-004798)","157,1"
83172,КОМПЬЮТЕРНАЯ ТЕХНИКА,"MOUSE OPTICAL SVEN RX-G805 игровая, программируемая, USB, 5+1кн, 500-8000dpi, black, RGB подсветка","138,9"
59101,КОМПЬЮТЕРНАЯ ТЕХНИКА,Адаптер преобраз. A-HDMI-VGA-03-6 1.8м. (HDMI 19pin to VGA DB15+3.5мм стерео-аудио),"158,1"
80087,КОМПЬЮТЕРНАЯ ТЕХНИКА,USB 3.1 FLASH DRIVE 64Gb SanDisk ULTRA FLAIR (SDCZ73-064G-G46) WAHITE/BLACK,"127,2"
80081,КОМПЬЮТЕРНАЯ ТЕХНИКА,USB 3.1 FLASH DRIVE 64Gb SanDisk ULTRA FIT (SDCZ430-064G-G46) BLACK,"127,2"
78070,КОМПЬЮТЕРНАЯ ТЕХНИКА,SWITCH MERCUSYS (MS108) 8 портов 10/100 Мбит/с,"159,1"
77272,КОМПЬЮТЕРНАЯ ТЕХНИКА,"KEYBOARD+Mouse SVEN KB-S320C USB, black, влагоустойчивая","159,1"
73715,КОМПЬЮТЕРНАЯ ТЕХНИКА,Контроллер (пульт Д/У охлажд.системой) XILENCE (XZ170) LiQuRizer RGB Remote Control,"159,1"
68802,КОМПЬЮТЕРНАЯ ТЕХНИКА,USB 3.2 Gen1 FLASH DRIVE 32Gb KINGSTON DT Kyson (DTKN/32GB) R/W 200/60Мб/с,"127,2"
66202,КОМПЬЮТЕРНАЯ ТЕХНИКА,"MOUSE OPTICAL SVEN RX-G810, USB, 6+1кн., 800-4000dpi, black, подсветка","143,1"
54636,КОМПЬЮТЕРНАЯ ТЕХНИКА,"MicroSDHC FLASH CARD 32GB Samsung EVO MB-MC32GA/RU (адап,CL10,UHS-I)","159,1"
39922,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Наушники с микрофоном MHS-DTW-R складные,20-20000Hz,1.50m,red",120
39921,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Наушники с микрофоном MHS-DTW-BK складные,20-20000Hz,1.50m,black","118,5"
33444,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Фильтр Energenie SPG-RM V2 (1.8м,5роз,Д/У до 10м,10А/2.5кВт) black","159,1"
83646,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Зарядное устр. HOCO (C97A) PD 20W, QC3.0, White, 1*USB Type-C + 1*USB Type-A, без кабеля","139,9"
83641,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Зарядное устр. HOCO (C104A) PD 20W, QC3.0, White, 1*USB Type-C,  без кабеля","160,1"
82789,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Зарядное устр. Bavin (PC820Y) 1p*USB Type-A QC3.0, 1p*USB Type-C PD max 20W, White","160,1"
82234,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Зарядное устр. Bavin (PC350Y) 1*USB-C PD3.0 & 1*USB-A QC3.0, max 20W, White","125,1"
82231,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Зарядное устр. Bavin (PC837Y) 1*USB-C, max 20W, QC3.0, QC4.0, PD3.0, White","125,1"
82230,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Зарядное устр. Bavin (PC836Y) 1*USB-C & 1*USB-A, max 20W, QC3.0, PD3.0, White",80
82228,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Зарядное устр. Bavin (PC503Y) USB TYPE-C, max 20W, PD, White",80
81850,КОМПЬЮТЕРНАЯ ТЕХНИКА,Сетевое зарядное устройство HOCO C80A Rapido PD20W+QC3.0 Type-C + USB (без кабеля) (Белый),120
37143,КОМПЬЮТЕРНАЯ ТЕХНИКА,"DVD+-RW/CD-RW SAMSUNG SU-208DB/BEBE, SLIM, SATA, BLACK, D/L",164
63528,КОМПЬЮТЕРНАЯ ТЕХНИКА,Кабель HDMI 1.5м. 19pin male -19pin male (HDE-FKR-0150.BG),164
73906,КОМПЬЮТЕРНАЯ ТЕХНИКА,Карман внешний UGo Marapi SL130 (UKZ-1531) Black с интерф. USB 3.0 для HDD/SSD 2.5'/SATA I/II/III 7~9.5mm,164
73990,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Кабель интерфейсный LANBERG (CA-DPDP-20CU-0018-BK) 1.8м., 8K, ver.1.4, DP 20pin male <-> DP 20pin male, Black",164
73597,КОМПЬЮТЕРНАЯ ТЕХНИКА,Кабель DP 3.0m (DP4-SKB-0300.B) DisplayPort 1.2 (male) <-> DisplayPort 1.2 (male),164
73486,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Кабель интерфейсный CC-HDMI-DVI-4K-6 (HDMI 19pin male <-> DVI 18+1pin male, 4К at 30Hz, 1.8m, позолчен.конт.)",164
71560,КОМПЬЮТЕРНАЯ ТЕХНИКА,"SOUND SPEAKER Gembird SPK-BT-T, BT v.2.1., AUX, 3W, 500mAh, 20-20000Hz",164
71442,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Кабель HDMI ver. 2.1 (CCBP-HDMI8K-1M) 1м., серия 'Premium 8K', HDMI male <-> HDMI male, до 8K UHD/60Hz",164
71554,КОМПЬЮТЕРНАЯ ТЕХНИКА,"SOUND SPEAKER Gembird SPK-BT-10-MX, BT v.4.2., USB/mSD, AUX, 3W, 500mAh, 900-20000Hz",164
66426,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Блок питания 48V 0.38A (cisco CP-PWR-CUBE-3, PSA18U-480) для телефонов",164
68333,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Конвертор цифро-аналогового аудио-сигнала GRWIBEOU (Toslink, 1x RCA (коаксиальный) -> 2x RCA (R/L))",164
62975,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Кабель HDMI ver. 2.0 (CCBP-HDMI-5M) 5м., серия 'Premium', 19pin male <-> HDMI 19pin male, до 4K UHD/60Hz",164
56378,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Адаптер для подключения SSD M.2/2280,2260,2242 в PCI-E слот (PEX-M2-01)",164
54527,КОМПЬЮТЕРНАЯ ТЕХНИКА,Адаптер PCI-E-1x to 16x Riser + USB3 60cm + каб.пит.18см (RC-PCIEX-03),164
41834,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Сумка-чехол для TABLET 10',16:10 Continent UTH-102WT (эко-кожа,белый)",164
32035,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Руль STR-MS01,USB,виброотдача,8кн,D-pad",164
30991,КОМПЬЮТЕРНАЯ ТЕХНИКА,Наушники с микрофоном SVEN AP-670MV black,164
83514,КОМПЬЮТЕРНАЯ ТЕХНИКА,"CARD READER внешн. Transcend (TS-RDF5K) интерф., USB3 Type-A, Micro SD, Micro SDHC, Micro SDXC, SD, SDHC, SDXC","148,5"
81118,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Кабель-переходник для Apple Lightning to USB (1м., совместимый) (MD818ZM/A)",165
78484,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Кабель DVI-D/DVI-D,сигнальный, 3м. (DVI-BKR-0300.BS) нейлоновая оплетка",165
78482,КОМПЬЮТЕРНАЯ ТЕХНИКА,Кабель HDMI 19pin male <-> DVI-D 24+1 male 5м.  (DHD-BKR-0500.BS),165
76885,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Наушники с микрофоном (вкладыши) TWS Baseus (E6S) Bluetooth 5.0, 20-20000Гц, IPX4,  black",165
25208,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Диск CD-RW 700MB VERBATIM,  8-12х, (10шт/уп. шпиндель)  (43480)",165
73546,КОМПЬЮТЕРНАЯ ТЕХНИКА,"SWITCH (коммутатор) Dahua (DH-PFS3005-5ET-L) 5 портов Ethernet 100Мбит/с, настольный",165
74419,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Карман внешний NATEC Rhino Plus (NKZ-1568) с внешним интерф. USB3.0 для HDD 2.5',SATA III, black",165
68807,КОМПЬЮТЕРНАЯ ТЕХНИКА,"CARD READER внешний KINGSTON (MLPM) MobileLite Plus microSD, USB 3.2 Gen 1, UHS-II, Black","148,5"
64711,КОМПЬЮТЕРНАЯ ТЕХНИКА,Термопаста Cooler Master MasterGel Pro NEW EDITION 1.5 мл. (MGY-ZOSG-N15M-R2),165
61842,КОМПЬЮТЕРНАЯ ТЕХНИКА,"MOUSE PAD NATEC SCIENCE MAXI (NPO-1456) 800х400x3mm, white/black",149
61841,КОМПЬЮТЕРНАЯ ТЕХНИКА,"MOUSE PAD NATEC MATHS MAXI (NPO-1455) 800х400x3mm, black",165
60539,КОМПЬЮТЕРНАЯ ТЕХНИКА,"SOUND SPEAKER Gembird SPK-BT-11-GR, BT v.4.2., USB/mSD, AUX, 3W, 400mAh, 280-16000Hz, grey",165
60538,КОМПЬЮТЕРНАЯ ТЕХНИКА,"SOUND SPEAKER Gembird SPK-BT-11, BT v.4.2., USB/mSD, AUX, 3W, 400mAh, 280-16000Hz, black",165
59123,КОМПЬЮТЕРНАЯ ТЕХНИКА,Ретранслятор (repeater) HDMI-сигнала (DRP-HDMI-02) на расстояние до 40м поддерж.разрешен.до станд. HDMI v.1.4b,165
55406,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Адаптер (переходник) USB3.1 Type-C M->VGA 15pin F,15см.(AB-CM-VGAF-01)",165
50732,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Наушники с микрофоном SVEN AP-675MV (разъем 3pin/3,5мм) black",129
48888,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Наушники с микрофоном SVEN AP-930M (разъем 4pin/3,5мм) blk/silver",165
45086,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Адаптер WI-FI TP-LINK TL-WN821N USB,300Мбит/с,802.11n,встр.антенна",165
43086,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Кабель оптический Zignum TOS-SKB-1000.B TOSLINK OD 4мм,10.0м. black",165
37640,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Сумка-чехол для TABLET 9.7', с клавиатурой, мини USB (T04-7)","82,5"
79530,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Аккумулятор Verbatim Premium (49517) тип HR06 AA, 2500mAh, Ni-MH    (4шт/уп)",166
70532,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Вентилятор для корпуса XILENCE XPF120.ARGB (XF063)  PWM, 32dB, Fan 120mm, 4pin + ARGB 3 Pin M/B, подсветка",167
42370,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Карман внешний с интефейсом USB3.0 для HDD 2.5',SATA (EE2-U3S-2) black","150,3"
59147,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Наушники с микрофоном Gembird GHS-03 (20-20000Hz, 2m, разъемы 2*3.5mm plug) black/red",168
73651,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Фильтр SVEN SF-08-16 (1.8м,max.нагрузка 2200Вт/16А,8роз.CEE7/4) black",169
73649,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Фильтр SVEN SF-05PL (3м, max.нагрузка 2200Вт, 5 роз.CEE 7/4, 5 индивидуаль.выключ. + 1 общий) black",169
68145,КОМПЬЮТЕРНАЯ ТЕХНИКА,SWITCH D-LINK DES-1008C/B1A   (8P 10/100Base-TX),169
59104,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Адаптер (A-SATA95M2-01) для подключения SSD M.2/2280,2260,2242 вместо DVD-привода ноутбука, 9.5 мм",169
21777,КОМПЬЮТЕРНАЯ ТЕХНИКА,"ETHERNET CARD PCI-E Gembird NIC-GX1 10/100/1000Mbps,32bit",169
74497,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Наушники с микрофоном Gembird GHS-05-B (20-20000Hz, 2m, разъ. stereo 3.5 mm + mic plug (CTIA 4-pin) Black/Blue","169,1"
74498,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Наушники с микрофоном Gembird GHS-05-R (20-20000Hz, 2m, разъ. stereo 3.5 mm + mic plug (CTIA 4-pin) Black/Red","169,1"
78766,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Электро-удлинитель BELLIGHT с заземлен. и выключателем 6 розеток, 10м, max 3кВт, max 250В, 16А, 3*1.5мм2, бел","169,3"
45863,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Patch Cord оптовол.CFO-SCSC-OM2-5M,Duplex M/mode,5м,SC-SC, 50/125 OM2","170,6"
34129,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Кабель HDMI v.1.4 7,5м CC-HDMI4-7.5M (19M/19M)","171,9"
55824,КОМПЬЮТЕРНАЯ ТЕХНИКА,Наушники с микрофоном Natec Bear 2 (NSL-1178),"172,3"
48347,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Кабель USB3.1 (C male/C male) 1,5м. (CCP-USB3.1-CMCM-5) black","172,3"
81592,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Диск CD-R 700MB VERBATIM 16х, Audio 80min Music Life Plus (10шт/уп.) (43365) Jewel Case","173,3"
77357,КОМПЬЮТЕРНАЯ ТЕХНИКА,"MOUSE Gembird MUSG-RGB-01 OPTICAL USB 2.0, 7кн., 1200-1800-2400-3600DPI, RGB Led, 1.5м","173,3"
74417,КОМПЬЮТЕРНАЯ ТЕХНИКА,"HUB Natec Butterfly (NHU-1451) 3-порта USB 2.0 + 1-порт RJ45,   black","173,3"
69931,КОМПЬЮТЕРНАЯ ТЕХНИКА,Термопаста Thermal grease Genesis Silicon 850 2g. (NTG-1605),"173,3"
22657,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Диск DVD+RW VERBATIM 4,7GB 4X Matt Silver  (10шт.)  (43488) Spindle","173,3"
83891,КОМПЬЮТЕРНАЯ ТЕХНИКА,Адаптер AXAGON (PCEM2-N) для подключения SSD M.2/2280 NVMe в PCI-E слот,"175,1"
81514,КОМПЬЮТЕРНАЯ ТЕХНИКА,"HUB NATEC MAYFLY (NHU-2023) 4-порта USB 3.0 Type-A,  подключение по  USB-C / USB-A, Black","175,1"
77269,КОМПЬЮТЕРНАЯ ТЕХНИКА,"KEYBOARD SVEN KB-E5000 USB, grey metallic, 109кл., низкопрофильные клавиши","175,1"
73794,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Адаптер BLUETOOTH v.4.0 TP-Link (UB400), подключение адаптера USB","157,6"
71547,КОМПЬЮТЕРНАЯ ТЕХНИКА,"MOUSE PAD MP-GAMELED-M (геймерский) black, 250x350x4mm, многоцветная подсветка края коврика, 1.5м, USB","157,6"
66198,КОМПЬЮТЕРНАЯ ТЕХНИКА,"KEYBOARD SVEN KB-E5500 USB, black, 104кл. + 12(Fn)кл.","175,1"
60533,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Фильтр POWER CUBE (4,5м) SPG3-B-15C (5роз.,16А) grey","175,1"
82020,КОМПЬЮТЕРНАЯ ТЕХНИКА,"HUB 3port Gembird (UHB-CM-CRU3P1U2P2-01) Input 1*USB3.1, Output: 2*USB2.0 + 1*USB3.1 + CR  SD/MicroSD","176,1"
59148,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Наушники с микрофоном Gembird GHS-04 (20-20000Hz, 2m, разъемы 2*3.5mm plug) black/blue","177,1"
55777,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Зарядное устр.автомоб. SAMSUNG (ECA-U16CBEGSTD) 12V,microUSB,1A",135
56368,КОМПЬЮТЕРНАЯ ТЕХНИКА,Микрофон с мини трипод-подставкой  MIC-D-03,178
83147,КОМПЬЮТЕРНАЯ ТЕХНИКА,"MOUSE SVEN OPTICAL RX-570SW Wreless (Радиоканал и Bluetooth), USB, 3+1кн., 1000/1200/1600dpi, 400 мАч, Black",149
81300,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Аккумулятор everActive Silver Line (EVHRL6-2000) R6/AA, 1900mAh, 1.2V, Ni-MH, 4шт/блистер",179
79698,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Наушники (вкладыши) с микрофоном Lenovo HE01 BLACK (HE01BLA) Bluetooth 5.0, 20-20000Hz, IPX5",179
74913,КОМПЬЮТЕРНАЯ ТЕХНИКА,"SOUND SPEAKER SVEN 255 2.0 (2x3W, 100-20000Hz, питание USB/DC 5V, RGB подсветка) black, ABS-пластик","159,1"
71367,КОМПЬЮТЕРНАЯ ТЕХНИКА,"SDXC FLASH CARD 64Gb Kingston Canvas Select Plus (SDS2/64GB) Class10, UHS-I Class1 (U1), V10 скор.чтен.100МБ/с",179
68803,КОМПЬЮТЕРНАЯ ТЕХНИКА,USB 3.2 Gen1 FLASH DRIVE 64Gb KINGSTON DT Kyson (DTKN/64GB) R/W 200/60Мб/с,"143,2"
66196,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Фильтр SVEN SF-05LU (1,8м, white, роз.-5*СЕЕ 7/4 + 2*USB max 2.4A(12Вт), нагрузка max 2200Вт) защ.шторки",179
66241,КОМПЬЮТЕРНАЯ ТЕХНИКА,USB-C 3.2 gen1 FLASH DRIVE 32Gb KINGSTON DT 80 (DT80/32GB),149
65231,КОМПЬЮТЕРНАЯ ТЕХНИКА,USB 3.1 FLASH DRIVE 64GB PNY ELITE STEEL (FD64GESTEEL31G-EF) USB 3.1/USB 3.1 gen 2/USB 3.2 gen 2,"143,2"
36740,КОМПЬЮТЕРНАЯ ТЕХНИКА,Наушники с микрофоном SVEN AP-680MV black/blue,"154,9"
22681,КОМПЬЮТЕРНАЯ ТЕХНИКА,SOUND SPEAKER SVEN 230  2.0 (2x2W) black  ABS-пластик,179
83647,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Зарядное устр. HOCO (C99A) PD 20W, QC3.0, White, 2*USB Type-C + 1*USB Type-A, без кабеля","139,9"
82238,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Зарядное устр.автомоб. Toocki (TCCACWR03) 1*USB Type-A + 1*USB Type-C, QI 4.0, PD 3.0, max 30W","139,9"
82469,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Карман внешний Verbatim Store 'n' Go (53106) BLACK с интеф. USB3.2 GEN 1 для HDD/SSD 2.5'/9.5мм, 0023942531067",180
82397,КОМПЬЮТЕРНАЯ ТЕХНИКА,Зарядное устройство HOCO N28 Founder 20W Type-C + USB A (без кабеля) (Ченый),"139,9"
82396,КОМПЬЮТЕРНАЯ ТЕХНИКА,Зарядное устройство HOCO N28 Founder 20W Type-C + USB (без кабеля) (Белый),180
34606,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Кабель для KVM переключ. (4-in-1, 1.8м) D-Link (KVM-401)",180
28381,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Кабель для KVM переключ. (PS/2+PS/2+VGA15M, 3м,) D-Link (DKVM-CB3)",180
75710,КОМПЬЮТЕРНАЯ ТЕХНИКА,ETHERNET CARD LANBERG (PCE-1GB-201) 10/100/1000 Mb/s,"180,4"
73999,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Вентил. LANBERG (AK-1501-B) 120*120*38mm, 230V, Black, для 19' настенных шкафов Lanberg","180,4"
45736,КОМПЬЮТЕРНАЯ ТЕХНИКА,PATCH CORD SC-SC   3M,"180,4"
55413,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Кабель интерфейсный CCP-DPM-VGAM-6 (DP male->VGA 15pin male,1.8м)","180,4"
22568,КОМПЬЮТЕРНАЯ ТЕХНИКА,"PATCH CORD FTP CAT.6,20м. (PP6-20M)","180,4"
80609,КОМПЬЮТЕРНАЯ ТЕХНИКА,"HUB  10PORT USB 2.0 Gembird (UHB-U2P10P-01) 80cm, black","181,5"
78340,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Наушники c микрофоном Natec Rhea (NSL-1452) mini-Jack (2 x 3.5 мм) 2.2м. black, 20-20000/32Ом","163,4"
78288,КОМПЬЮТЕРНАЯ ТЕХНИКА,"MOUSE PAD Fury Challenger XXL (NFU-1930 )  д/опт. мыши, ткань/резина, 800*400*2.5mm  Black","181,5"
70309,КОМПЬЮТЕРНАЯ ТЕХНИКА,"Адаптер USB BLUETOOTH 5.0 Elmak (SAVIO BT-050) CLASS II, 10м","181,5"
